,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
20,5.7542,"2-Butyne, 1,1-dimethoxy-",C6H10O2,60.177867521773,Ethyl 2-(methylamino)-1-phenyl-3-cyclohexene-1-carboxylate,C16H21NO2,63.4758563756844,"3-Methyl-2-butenoic acid, oct-3-en-2-yl ester",C13H22O2,52.7764311847989
21,5.7881,"Cyclobutanecarboxylic acid, 2-methylbutyl ester",C10H18O2,51.5603180590839,"2H-1,2,4-Benzothiadiazine, 7-chloro-2-methyl-3-(4-methyl-1-piperazinyl)-, 1,1-dioxide",C13H17ClN4O2S,54.1998765528908,"Cyclobutanecarboxylic acid, 2-methylbutyl ester",C10H18O2,51.5603180590839
22,6.0663,"Furan, 2-ethyl-",C6H8O,62.5385077756927,Dimethylphosphinic fluoride,C2H6FOP,68.0658822792214,"Furan, 2-ethyl-",C6H8O,58.9001966051142
23,6.0796,"Hexane, 2,3-dimethyl-",C8H18,88.6490027936808,"Hexane, 2,3-dimethyl-",C8H18,88.6490027936808,"Pentane, 2,3,4-trimethyl-",C8H18,81.2110276665312
24,6.202,"Hexane, 2,5-dimethyl-",C8H18,90.586766784866,"Hexane, 2,5-dimethyl-",C8H18,90.586766784866,4-Piperidone,C5H9NO,66.6530849049719
25,6.2324,"Butanoic acid, anhydride",C8H14O3,78.0968650935786,"Butanoic acid, anhydride",C8H14O3,78.0968650935786,"Pentane, 2-bromo-",C5H11Br,74.1589578639401
26,6.238,"1-Butanol, 3-methyl-, carbonate (2:1)",C11H22O3,52.0822368378926,(R)-(-)-2-Pyrrolidinemethanol,C5H11NO,55.6307153669,"1-Butanol, 3-methyl-, carbonate (2:1)",C11H22O3,51.8189037200268
27,6.3114,Toluene,C7H8,93.0464461216512,Toluene,C7H8,93.0464461216512,Toluene,C7H8,69.4990256546537
28,6.3906,"Heptane, 3-methyl-",C8H18,92.4967049655936,"Heptane, 3-methyl-",C8H18,92.4967049655936,4-Aminocyclohexanol acetate (ester),C8H15NO2,53.1911340707619
29,6.5201,No Match,,,"2H-Tetrazole, 2-methyl-",C2H4N4,62.6003983558605,2-Aminocyanoacetamide,C3H5N3O,59.7013320888667
30,6.5568,"2-Propenoic acid, anhydride",C6H6O3,57.0115684752605,"2,3-Diamino-2-cyanosuccinonitrile",C5H5N5,58.2970730188192,"2-Propenoic acid, ethenyl ester",C5H6O2,55.1672816203222
31,6.5624,"2-Pentene, 2,4,4-trimethyl-",C8H16,74.5995599139083,"1H-Pyrazole, 4,5-dihydro-3,5,5-trimethyl-",C6H12N2,83.8801321705727,"Thiophene, 3-ethyl-",C6H8S,66.2242431170723
32,6.7554,"2-Propenoic acid, 2-hydroxyethyl ester",C5H8O3,50.8559171363625,"2-Propenoic acid, 2-hydroxyethyl ester",C5H8O3,50.8559171363625,"2-Propenoic acid, 2-hydroxyethyl ester",C5H8O3,50.8535128702537
33,6.8233,"2-Propenoic acid, 1,4-butanediyl ester",C10H14O4,64.5065586120051,"Butanenitrile, 2-methyl-",C5H9N,74.0890452353455,"2-Propenoic acid, 1,4-butanediyl ester",C10H14O4,64.5065586120051
34,6.8448,"1,5-Pentanediol, O,O'-di(3-methylbut-2-enoyl)-",C15H24O4,67.4299629261558,"1,5-Pentanediol, O,O'-di(3-methylbut-2-enoyl)-",C15H24O4,67.4299629261558,"(1R,2R,4S)-2-(6-Chloropyridin-3-yl)-7-methyl-7-azabicyclo[2.2.1]heptane",C12H15ClN2,61.438324378606
35,7.0041,"Ethanone, 1,2-di-2-furanyl-2-hydroxy-",C10H8O4,63.9850134144074,Bis(2-isopropyl-5-methylcyclohexyl) methylphosphonate (isomer 3),C21H41O3P,64.7978285748661,Bis(2-isopropyl-5-methylcyclohexyl) methylphosphonate (isomer 1),C21H41O3P,59.5105429534903
36,7.0346,Octane,C8H18,94.7640602085553,Octane,C8H18,94.7640602085553,L-Prolinamide,C5H10N2O,50.2045346259444
37,7.1017,"Furan, 2-methoxy-",C5H6O2,66.7729237138886,"Furan, 2-methoxy-",C5H6O2,66.7729237138886,3-Aminopyrazole,C3H5N3,58.4180198912971
38,7.1844,"2-Pentene, 2,4,4-trimethyl-",C8H16,76.3683606630436,"2-Pentene, 2,4,4-trimethyl-",C8H16,76.3683606630436,"Cyclohexane, 1,3-dimethyl-, cis-",C8H16,70.6771434701566
39,7.3008,"Furan, 2-ethyl-5-methyl-",C7H10O,78.2797774535042,"Furan, 2-ethyl-5-methyl-",C7H10O,78.2797774535042,1-(3H-Imidazol-4-yl)-ethanone,C5H6N2O,70.1304951543385
40,7.4053,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,73.4337369593582,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,73.4337369593582,(S)-(-)-1-Amino-2-(methoxymethyl)-pyrrolidine,C6H14N2O,52.3318124522248
41,7.5716,"Heptane, 2,4-dimethyl-",C9H20,89.2688349606561,"Heptane, 2,4-dimethyl-",C9H20,89.2688349606561,"Isovaleric acid, 3-methylbutyl-2 ester",C10H20O2,70.2862356436419
42,7.592,"2-Pentanone, 5-hydroxy-",C5H10O2,51.546741497097,"5-Isoxazolecarboxylic acid, 4,5-dihydro-5-methyl-, methyl ester, (R)-",C6H9NO3,58.1576797692795,"1,3-Dithiolo[4,5-b]furan, tetrahydro-3a-methyl-",C6H10OS2,51.1524146944924
43,7.7265,"Heptane, 2,6-dimethyl-",C9H20,79.5832742347781,"Heptane, 2,6-dimethyl-",C9H20,79.5832742347781,"Octane, 2-methyl-",C9H20,67.2422437364038
44,7.7614,"Hept-2-ene, 2,4,4,6-tetramethyl-",C11H22,72.2454695290509,"Sulfurous acid, di(cyclohexylmethyl) ester",C14H26O3S,79.2456764933803,"Propanedinitrile, cyclohexyl(2-methylcyclohexyl)-",C16H24N2,69.9213846451023
45,7.8717,"Cyclohexane, ethyl-",C8H16,57.9887995716851,Dehydromevalonic lactone,C6H8O2,61.0005496626679,"Cyclohexane, ethyl-",C8H16,56.9207650840722
46,7.8849,"2-Pentanone, 4-hydroxy-4-methyl-",C6H12O2,70.1451486574183,"2-Pentanone, 4-hydroxy-4-methyl-",C6H12O2,70.1451486574183,"Diazene, dimethyl-",C2H6N2,62.0841355864149
47,7.89,"Heptane, 3,5-dimethyl-",C9H20,82.8321727276246,"Heptane, 3,5-dimethyl-",C9H20,82.8321727276246,"Formaldehyde, dipropylhydrazone",C7H16N2,63.2117932843774
48,7.9954,"1,1,4-Trimethylcyclohexane",C9H18,64.7625997352614,"2,4-Dihydroxypyridine",C5H5NO2,69.8599230512474,"2,4-Diamino-1,3,5-triazine",C3H5N5,62.6422723634603
49,8.0701,"1-Allyl-cyclopropanecarboxylic acid, 2,6-di-t-butyl-4-methyl-phenyl ester",C22H32O2,53.9809540595725,"1-Allyl-cyclopropanecarboxylic acid, 2,6-di-t-butyl-4-methyl-phenyl ester",C22H32O2,53.9809540595725,"2(1H)-Pyridinone, 1-methyl-",C6H7NO,50.2519120471013
50,8.0762,"3,5-O-Furylidene-d-xylofuranose",C10H12O6,52.7205041705571,"2-Butyl-3,4,5,6-tetrahydropyridine",C9H17N,56.7114256629624,Bis(2-isopropyl-5-methylcyclohexyl) methylphosphonate (isomer 3),C21H41O3P,51.5848593596191
51,8.1109,No Match,,,"1-Methyl-3-piperidinamine, N-trimethylacetyl-",C11H22N2O,55.9667500549821,"Sulfurous acid, cyclohexylmethyl octadecyl ester",C25H50O3S,52.8001623961583
52,8.1204,Cyclobutane,C4H8,73.7355910904665,"2-Pentanone, 4-hydroxy-4-methyl-",C6H12O2,98.0686936254912,"2-Propenoic acid, chloromethyl ester",C4H5ClO2,65.5692439894204
53,8.2952,"Cyclohexane, 1,3,5-trimethyl-",C9H18,83.8040795405836,"Cyclohexane, 1,3,5-trimethyl-",C9H18,83.8040795405836,"Cyclohexane, 1,3,5-trimethyl-",C9H18,73.9363422452038
54,8.3833,"Cyclohexane, 1,3,5-trimethyl-",C9H18,72.9546509966752,"4,6-Diketo-1-heptanol",C7H12O3,74.7096080929893,"Cyclohexane, 1,3,5-trimethyl-, (1.alpha.,3.alpha.,5.alpha.)-",C9H18,68.6557577751116
55,8.4465,No Match,,,2-n-Propylaziridine,C5H11N,74.7184422041605,"Aziridine, 1-propyl-",C5H11N,61.5268694103179
56,8.4834,2-Acetyl-5-methylfuran,C7H8O2,69.9115456139486,2-Acetyl-5-methylfuran,C7H8O2,69.9115456139486,1-(3-Methyl-2H-pyrazol-4-yl)ethanone,C6H8N2O,60.6794973092228
57,8.5147,2-Acetyl-5-methylfuran,C7H8O2,71.9138074497127,2-Acetyl-5-methylfuran,C7H8O2,71.9138074497127,2-Acetyl-5-methylfuran,C7H8O2,63.6301022230506
58,8.551,Ethylbenzene,C8H10,78.4626781644354,Ethylbenzene,C8H10,78.4626781644354,"2,4-Pentanedione, ion(1-), lithium",C5H7LiO2,65.9788316246956
59,8.5688,"1-Butene, 3-methyl-",C5H10,72.3118104255611,"1-Butene, 3-methyl-",C5H10,72.3118104255611,2-Methyl-1-butene,C5H10,61.461569001429
60,8.5751,"Octane, 2-methyl-",C9H20,94.8860570764407,"Octane, 2-methyl-",C9H20,94.8860570764407,"4H-1,3-Dioxin-4-one, 2-(1,1-dimethylethyl)-6-methyl-, (R)-",C9H14O3,60.5252598218259
61,8.7325,p-Xylene,C8H10,85.3060350858458,p-Xylene,C8H10,85.3060350858458,Ethylbenzene,C8H10,71.1832676155426
62,8.8664,"Cyclohexane, 1,3,5-trimethyl-",C9H18,72.9809263860131,"2-Pyrazoline, 1-isopropyl-5-methyl-",C7H14N2,73.9461169408588,"2-Hepten-4-one, 6-methyl-",C8H14O,61.8922331738127
63,8.9358,"1,2,4-Cyclopentanetrione, 3-methyl-",C6H6O3,64.6869351173734,"1-Heptanone, 1-(2-thienyl)-",C11H16OS,76.3437650065335,"2-Piperidinecarboxamide, 1-acetyl",C8H14N2O2,64.0866699881199
64,8.9952,"Cyclohexane, 1,3,5-trimethyl-",C9H18,69.9244798572853,"2-Pyrazoline, 1-isopropyl-5-methyl-",C7H14N2,70.0401285650547,2-Aminopyrimidine-1-oxide,C4H5N3O,65.1779877214259
65,9.1129,"Cyclopentane, 1-ethyl-1-methyl-",C8H16,61.9707633774469,"2-Propenoic acid, 2-methyl-, octyl ester",C12H22O2,66.9551565226983,"Cyclohexanone, 3,3,5-trimethyl-",C9H16O,61.5675647880491
66,9.1568,1-Ethyl-4-methylcyclohexane,C9H18,80.2147707799771,1-Ethyl-4-methylcyclohexane,C9H18,80.2147707799771,cis-1-Ethyl-3-methyl-cyclohexane,C9H18,71.5506995291012
67,9.2663,"Benzene, 1,3-dimethyl-",C8H10,97.7815850727263,"Benzene, 1,3-dimethyl-",C8H10,97.7815850727263,2-Pyrimidinecarbonitrile,C5H3N3,51.4139564816575
68,9.3568,Nonane,C9H20,94.1002313945966,Nonane,C9H20,94.1002313945966,"Octane, 2,4,6-trimethyl-",C11H24,79.8680309416609
69,9.5459,"1-Ethyl-3-methylcyclohexane (c,t)",C9H18,86.8795158063644,"1-Ethyl-3-methylcyclohexane (c,t)",C9H18,86.8795158063644,cis-1-Ethyl-3-methyl-cyclohexane,C9H18,72.0036782090636
70,9.6119,3-Furaldehyde,C5H4O2,68.2499252339395,3-Furaldehyde,C5H4O2,68.2499252339395,trans-4-tert-butylcycloheptanol,C11H22O,63.132080493212
71,9.7382,"4,4-Dimethyl octane",C10H22,88.516279647026,"4,4-Dimethyl octane",C10H22,88.516279647026,"Nonane, 5-methyl-",C10H22,73.9588950302405
72,9.8344,No Match,,,Betazole,C5H9N3,71.1002083126217,Histamine,C5H9N3,64.9267221862016
73,9.8905,"Heptane, 2,3,4-trimethyl-",C10H22,92.0734893551273,"Heptane, 2,3,4-trimethyl-",C10H22,92.0734893551273,"Pentane, 2,3,4-trimethyl-",C8H18,78.2971351920492
74,9.9421,"Benzene, (1-methylethyl)-",C9H12,83.4121581907443,"Benzene, (1-methylethyl)-",C9H12,83.4121581907443,"Benzene, (1-methylethyl)-",C9H12,59.2476390890049
75,9.9637,"6,6-Dimethylhepta-2,4-diene",C9H16,61.152185230913,"6,6-Dimethylhepta-2,4-diene",C9H16,61.152185230913,"2,5-Dimethylhex-5-en-3-yn-2-ol",C8H12O,59.3946323160739
76,9.9743,"3,6-Heptanedione",C7H12O2,82.0670841300125,"Propanoic acid, 2-acetylhydrazono-",C5H8N2O3,82.7659461776603,"3,5-Diamino-1,2,4-triazole",C2H5N5,69.1801854410013
77,10.0389,"Cyclohexane, propyl-",C9H18,70.9199860945586,"Cyclohexane, propyl-",C9H18,70.9199860945586,"2-Acetyl-3,4,5,6-tetrahydropyridine",C7H11NO,64.3523088043936
78,10.0809,"Octane, 3,6-dimethyl-",C10H22,90.9104811393317,"Octane, 3,6-dimethyl-",C10H22,90.9104811393317,"Sulfurous acid, 2-ethylhexyl isobutyl ester",C12H26O3S,66.0708191083433
79,10.2035,"Undecane, 6,6-dimethyl-",C13H28,77.4077315339107,"Undecane, 6,6-dimethyl-",C13H28,77.4077315339107,"Sulfurous acid, 2-ethylhexyl isobutyl ester",C12H26O3S,68.6431562596841
80,10.2799,"Cyclohexane, 1,1,3,5-tetramethyl-, trans-",C10H20,73.7522590012748,"Cyclohexane, 1,1,3,5-tetramethyl-, trans-",C10H20,73.7522590012748,"Cyclohexane, 1,1,3,5-tetramethyl-, cis-",C10H20,65.3045196117606
81,10.4055,"Cyclohexane, 1-ethyl-2-propyl-",C11H22,69.0238324677198,"2-Pyrazoline, 4-ethyl-1-isopropyl-",C8H16N2,82.7785764375086,"Cyclohexane, 1,1,3,5-tetramethyl-, trans-",C10H20,66.7951567236501
82,10.5157,"Undecane, 5,6-dimethyl-",C13H28,82.9418097959802,"Undecane, 5,6-dimethyl-",C13H28,82.9418097959802,"L-Proline, pentyl ester",C10H19NO2,71.953360880198
83,10.5485,"Benzene, propyl-",C9H12,96.0813954193217,"Benzene, propyl-",C9H12,96.0813954193217,"Benzene, propyl-",C9H12,73.0300531395336
84,10.6159,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,61.4122677033531,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,61.4122677033531,"2,2'-Bi-2H-pyran, octahydro-",C10H18O2,54.9621491854345
85,10.6317,"Pentane, 3-ethyl-3-methyl-",C8H18,63.5341730227536,Acetone,C3H6O,79.7237231102369,"Pyrrolidine, 3-methyl-",C5H11N,63.1992317643949
86,10.6689,"Trans-1,4-diethylcyclohexane",C10H20,76.9822381307602,"Trans-1,4-diethylcyclohexane",C10H20,76.9822381307602,Flamenol,C7H8O3,63.948314029576
87,10.6908,"Nonane, 2-methyl-",C10H22,83.9069676634508,"Nonane, 2-methyl-",C10H22,83.9069676634508,5H-Tetrazol-5-amine,CH3N5,65.8208884093957
88,10.7086,No Match,,,"(4-Aminophenyl)-N-methylmethanesulfonamide, N-trimethylsilyl-",C11H20N2O2SSi,57.075289718607,"(4-Aminophenyl)-N-methylmethanesulfonamide, N-trimethylsilyl-",C11H20N2O2SSi,56.8437858879289
89,10.7168,"Benzene, 1-ethyl-2-methyl-",C9H12,96.865660711234,"Benzene, 1-ethyl-2-methyl-",C9H12,96.865660711234,"1,2-Propanediol, 3-benzyloxy-1,2-diacetyl-",C14H18O5,54.3536885565661
90,10.828,"Nonane, 2,3-dimethyl-",C11H24,88.5457761630593,"Nonane, 2,3-dimethyl-",C11H24,88.5457761630593,"Octane, 3,6-dimethyl-",C10H22,80.809251325613
91,10.8349,"Benzene, 1,2,4-trimethyl-",C9H12,94.4688307293328,"Benzene, 1,2,4-trimethyl-",C9H12,94.4688307293328,Mesitylene,C9H12,86.501432543909
92,10.8457,No Match,,,4-Fluorobenzyl mercaptan,C7H7FS,56.9243257882141,2-Fluorobenzyl mercaptan,C7H7FS,52.190575972901
93,10.9243,Furfuryl glycidyl ether,C8H10O3,71.4558176494757,"Glycine, furfuryl ester",C7H9NO3,73.8796523826992,"1-Methyl-3-piperidinamine, N-trimethylacetyl-",C11H22N2O,69.1300553670668
94,10.9364,"Pentane, 2,2,4,4-tetramethyl-",C9H20,77.6479886699714,tert-Butyl acrylate,C7H12O2,80.8494018206478,"2,2,4,4-Tetramethyloctane",C12H26,67.5754459894964
95,10.9462,1-Tetracosene,C24H48,76.4284550193032,1-Tetracosene,C24H48,76.4284550193032,"Cyclohexane, 2-ethyl-1,3-dimethyl-",C10H20,68.301768813564
96,10.9552,Flamenol,C7H8O3,68.3797991926866,Flamenol,C7H8O3,68.3797991926866,1-(2-Thienyl)-1-propanone,C7H8OS,62.9370585495304
97,11.0376,"Butane, 2,2,3,3-tetramethyl-",C8H18,78.7355889257585,"Butane, 2,2,3,3-tetramethyl-",C8H18,78.7355889257585,"Heptane, 4-ethyl-2,2,6,6-tetramethyl-",C13H28,57.560573482254
98,11.0694,"Benzene, 1-ethyl-2-methyl-",C9H12,96.193019663616,"Benzene, 1-ethyl-2-methyl-",C9H12,96.193019663616,"Benzene, 1-ethyl-4-methyl-",C9H12,72.2760993380884
99,11.1041,"m-Menthane, (1S,3S)-(+)-",C10H20,82.4016879991893,"m-Menthane, (1S,3S)-(+)-",C10H20,82.4016879991893,"Cyclohexane, 1-methyl-4-(1-methylethyl)-, cis-",C10H20,74.6165065443645
100,11.1571,No Match,,,"Silane, difluorodimethyl-",C2H6F2Si,72.3141743879411,"Silane, difluorodimethyl-",C2H6F2Si,62.3249024127557
101,11.2191,2-(Acetylmethylene)tetrahydrofuran,C7H10O2,63.5413371689148,"2-Pyrazoline, 1-isopropyl-5-methyl-",C7H14N2,67.0505474913227,Difluoroisocyanatophosphine,CF2NOP,58.5225265641225
102,11.3276,"Benzene, 1,2,4-trimethyl-",C9H12,98.329935594666,"Benzene, 1,2,4-trimethyl-",C9H12,98.329935594666,"Benzene, 1,2,3-trimethyl-",C9H12,87.2230617355369
103,11.3388,"Cyclohexane, 1-ethyl-1,3-dimethyl-, cis-",C10H20,55.1110416843571,Difluoroisocyanatophosphine,CF2NOP,64.6864023052072,"Cyclohexane, 1-ethyl-1,3-dimethyl-, cis-",C10H20,53.7120592799269
104,11.3762,Decane,C10H22,87.0504903963622,Decane,C10H22,87.0504903963622,Decane,C10H22,73.0819084524261
105,11.4402,Flamenol,C7H8O3,69.6026940215062,Flamenol,C7H8O3,69.6026940215062,Flamenol,C7H8O3,65.331450788739
106,11.59,"Benzene, (2-methylpropyl)-",C10H14,71.8382264695932,"1-Propanol, dl-2-benzylamino-,",C10H15NO,78.9171741224579,Benzeneacetamide,C8H9NO,60.6219066841835
107,11.6429,"Decane, 5-methyl-",C11H24,72.802811372836,5H-Tetrazol-5-amine,CH3N5,80.9559394060345,"Heptane, 4-ethyl-",C9H20,71.6924919716902
108,11.653,"Benzene, 1-methyl-4-propyl-",C10H14,76.4762977312819,"Benzene, 1-methyl-4-propyl-",C10H14,76.4762977312819,"Benzene, 1-methyl-2-propyl-",C10H14,62.4668710924094
109,11.6721,No Match,,,"Ethane, isocyanato-",C3H5NO,60.4686499360016,"Cyanic acid, ethyl ester",C3H5NO,54.5936361194504
110,11.7438,Undecane,C11H24,83.2842357860532,Undecane,C11H24,83.2842357860532,"4,4-Dimethyl octane",C10H22,74.254815097502
111,11.794,"3,4-Diethyl hexane",C10H22,71.4711069587618,"4-Piperidinone, 1-methyl-",C6H11NO,80.1765034226736,"Octane, 3,3-dimethyl-",C10H22,55.5582919866911
112,11.8487,"Benzene, 1,2,4,5-tetramethyl-",C10H14,67.6032628290576,"Benzene, 1,2,4,5-tetramethyl-",C10H14,67.6032628290576,"Benzene, 1,2,3,5-tetramethyl-",C10H14,61.7811304605089
113,11.8801,"Benzene, 1-ethyl-2-methyl-",C9H12,93.5985129322689,"Benzene, 1-ethyl-2-methyl-",C9H12,93.5985129322689,"1-Pentanone, 1-phenyl-",C11H14O,79.944355923884
114,11.8953,"Decane, 4-methyl-",C11H24,84.5256800840703,"Decane, 4-methyl-",C11H24,84.5256800840703,"Heptane, 3,3,5-trimethyl-",C10H22,70.8635066255409
115,12.0131,"Dodecane, 2,7,10-trimethyl-",C15H32,84.6448909378943,"Dodecane, 2,7,10-trimethyl-",C15H32,84.6448909378943,"Decane, 2,9-dimethyl-",C12H26,75.0666544826948
116,12.0194,"Cyclohexane, butyl-",C10H20,79.7085135308876,"Cyclohexane, butyl-",C10H20,79.7085135308876,"Oxalic acid, dicyclohexyl ester",C14H22O4,71.7886926940035
117,12.0888,"Decane, 3-methyl-",C11H24,87.737121454505,"Decane, 3-methyl-",C11H24,87.737121454505,"Hexane, 2,2,5,5-tetramethyl-",C10H22,65.119873592224
118,12.1368,Indane,C9H10,83.7471116772378,Indane,C9H10,83.7471116772378,"Diethylmalonic acid, 3-phenylpropyl tridecyl ester",C29H48O4,64.3629839194116
119,12.1542,"1-Pentanone, 1-(4-methylphenyl)-",C12H16O,79.429935963239,"1-Pentanone, 1-(4-methylphenyl)-",C12H16O,79.429935963239,"1,3-Benzenediol, o-(2-bromopropionyl)-o'-(3-methylbenzoyl)-",C17H15BrO4,75.3255181397806
120,12.2691,2-(Butyliden-2-one)tetrahydrofuran,C8H12O2,59.2558896568398,4-Butyl-5-methylpyrazalone,C8H14N2O,63.1627050029598,"l-Alanine, N-(2-thienylcarbonyl)-, heptadecyl ester",C25H43NO3S,55.9166973577544
121,12.3118,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,59.7475890463198,"2-[(4-Fluorophenyl)methyl]piperidine, N-acetyl-",C14H18FNO,63.6329425066521,"2-Piperidinecarboxylic acid, 1-acetyl-, ethyl ester",C10H17NO3,59.3772685678877
122,12.3465,"Benzoic acid, 4-methyl-, [3-(4-methylbenzoyloxy)-5-methylphenyl] ester",C23H20O4,56.7956696476347,"2-Methylpropionic acid, 4-cyanophenyl ester",C11H11NO2,62.8548428637238,"4-Methyl-3-heptanol, pentafluoropropionate",C11H17F5O2,53.3450923288482
123,12.3724,"Benzene, 1-methyl-4-propyl-",C10H14,91.9895579007198,"Benzene, 1-methyl-4-propyl-",C10H14,91.9895579007198,"Benzene, 1-methyl-3-propyl-",C10H14,84.7103819327266
124,12.408,"Heptane, 4-ethyl-",C9H20,86.1157220328025,"Heptane, 4-ethyl-",C9H20,86.1157220328025,"Undecane, 5,6-dimethyl-",C13H28,60.6865690724863
125,12.4395,"Benzene, [1-[[1-(1-methylethyl)-3-butenyl]oxy]ethyl]-, [S-(R*,R*)]-",C15H22O,60.5816239847576,"Benzene, [1-[[1-(1-methylethyl)-3-butenyl]oxy]ethyl]-, [S-(R*,R*)]-",C15H22O,60.5816239847576,"Succinic acid, phenethyl 2,3-dichlorophenyl ester",C18H16Cl2O4,55.8442800187402
126,12.4608,"Octane, 3-ethyl-",C10H22,83.1198498670135,"Octane, 3-ethyl-",C10H22,83.1198498670135,"2-Undecene, 5-methyl-",C12H24,70.5734170644866
127,12.4939,"Benzene, 1-ethyl-2,4-dimethyl-",C10H14,92.5765795319689,"Benzene, 1-ethyl-2,4-dimethyl-",C10H14,92.5765795319689,o-Cymene,C10H14,76.6473581406848
128,12.5208,"Undecane, 5-methyl-",C12H26,87.5651241222098,"Sulfurous acid, 2-ethylhexyl hexyl ester",C14H30O3S,88.0221311120656,"Sulfurous acid, 2-ethylhexyl isohexyl ester",C14H30O3S,72.1280811151565
