,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
32,17.9225,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,95.9763511720867,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,95.9763511720867,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,84.1311003204602
33,8.7589,"Ether, 2-phenylpropyl tert.butyl",C13H20O,74.1415585477408,"Ether, 2-phenylpropyl tert.butyl",C13H20O,74.1415585477408,"1-Hexen-4-ol, 3-methyl-5-phenyl-",C13H18O,69.8985015143353
34,8.603,"Heptane, 2,3-dimethyl-",C9H20,92.1201145240095,"Heptane, 2,3-dimethyl-",C9H20,92.1201145240095,"Heptane, 2,4-dimethyl-",C9H20,87.3064005207844
35,6.4467,"Heptane, 3-methyl-",C8H18,91.3871613006756,"Heptane, 3-methyl-",C8H18,91.3871613006756,"Octane, 3,4-dimethyl-",C10H22,87.59836561769
36,6.2578,"Heptane, 2-methyl-",C8H18,91.4036355527709,"Heptane, 2-methyl-",C8H18,91.4036355527709,"2,2-Diethylbutyraldehyde",C8H16O,73.6130544930704
37,5.4614,"Octane, 2,7-dimethyl-",C10H22,83.808270541344,"3,6-Heptanedione",C7H12O2,87.4975137754302,"2,2,5,5-Tetramethyl-3-hexanone",C10H20O,76.825527719131
38,4.8429,Heptane,C7H16,80.6204291786183,3-Hexanone,C6H12O,82.8705577646252,3-Hexanone,C6H12O,75.5891302215848
39,4.6859,"Cyclopentane, 1,2-dimethyl-, trans-",C7H14,86.1581666483248,"Cyclopentane, 1,2-dimethyl-, trans-",C7H14,86.1581666483248,"Cyclopentane, 1,2-dimethyl-, trans-",C7H14,80.6401249469027
40,4.6017,"Pentane, 3-ethyl-",C7H16,82.4423682269422,"Pentane, 3-ethyl-",C7H16,82.4423682269422,"Acetonitrile, ethoxy-",C4H7NO,62.6162070824888
41,4.4488,"Heptane, 3,3,4-trimethyl-",C10H22,76.8301255335153,"Heptane, 3,3,4-trimethyl-",C10H22,76.8301255335153,"Pentane, 3-ethyl-",C7H16,71.2787194337297
42,4.3623,"1-Pentene, 3,3-dimethyl-",C7H14,71.4757715180926,"3-Hexenal, (Z)-",C6H10O,79.9552551545663,"2,6-Octadiene, 4-methyl-",C9H16,70.1268129823408
43,4.3497,Valeric anhydride,C10H18O3,71.6042485036091,Valeric anhydride,C10H18O3,71.6042485036091,"Propane-1,1-diol dipropanoate",C9H16O4,58.1777548869402
44,4.3431,"1,4-Dioxin, 2,3-dihydro-",C4H6O2,77.0805267812623,"1,4-Dioxin, 2,3-dihydro-",C4H6O2,77.0805267812623,2-Diethylamino-N-p-tolyl-acetamide,C13H20N2O,73.4533246411795
45,4.12597416835951,No Match,,,"Chloroacetic acid, 2-tetrahydrofurylmethyl ester",C7H11ClO3,53.0635352182178,"Chloroacetic acid, 2-tetrahydrofurylmethyl ester",C7H11ClO3,53.0635352182178
46,3.7762,"Cyclopentane, methyl-",C6H12,92.2376002200568,"Cyclopentane, methyl-",C6H12,92.2376002200568,"3,4-Dimethyldihydrofuran-2,5-dione",C6H8O3,79.2733138177889
47,3.7506,Acetyl valeryl,C7H12O2,71.0015051318445,5H-Tetrazol-5-amine,CH3N5,73.8034426212136,Acetyl valeryl,C7H12O2,70.6425557541543
48,3.686,"2,2-Dimethylpropanoic anhydride",C10H18O3,84.9437692901891,"2,2-Dimethylpropanoic anhydride",C10H18O3,84.9437692901891,"3-Pentanone, 2,2,4,4-tetramethyl-",C9H18O,77.9100575447981
49,3.4321,n-Hexane,C6H14,91.0444565612197,n-Hexane,C6H14,91.0444565612197,2-Ethyl-oxetane,C5H10O,84.6555216561374
50,3.2807,"Pentane, 3-methyl-",C6H14,88.7971478328929,"Pentane, 3-methyl-",C6H14,88.7971478328929,"Pentane, 3-methyl-",C6H14,84.80306298787
51,3.1595,"Pentane, 2-methyl-",C6H14,91.9644495595803,"Pentane, 2-methyl-",C6H14,91.9644495595803,"Borinic acid, diethyl-, methyl ester",C5H13BO,76.9774120380819
52,2.6713,"Butane, 2-methyl-",C5H12,92.5745845848678,"Butane, 2-methyl-",C5H12,92.5745845848678,"Butane, 2-methyl-",C5H12,84.5086433835847
