,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
21,24.9671,"Decane, 3,3,8-trimethyl-",C13H28,86.72494193,"Decane, 1-iodo-",C10H21I,87.17341386,"Octadecane, 1-iodo-",C18H37I,76.20490112
22,25.854,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",C14H30,74.29612093,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",C14H30,74.29612093,"Sulfurous acid, butyl undecyl ester",C15H32O3S,62.51146816
23,25.9537,2-Pentadecanone,C15H30O,76.64033404,2-Pentadecanone,C15H30O,76.64033404,2-Pentadecanone,C15H30O,56.10675944
24,26.7084,"Hexadecane, 2,6,11,15-tetramethyl-",C20H42,84.84945582,"Hexadecane, 2,6,11,15-tetramethyl-",C20H42,84.84945582,"Undecane, 2,10-dimethyl-",C13H28,81.39666612
25,27.5259,"Nonane, 5-methyl-5-propyl-",C13H28,75.53652428,2-Bromotetradecane,C14H29Br,76.25094953,"Sulfurous acid, hexyl nonyl ester",C15H32O3S,68.01380764
26,27.6453,2-Dodecanone,C12H24O,78.68909831,2-Dodecanone,C12H24O,78.68909831,2-Hexadecanone,C16H32O,57.8882323
27,28.3131,"Undecane, 3,8-dimethyl-",C13H28,82.17710546,"Sulfurous acid, 2-ethylhexyl hexyl ester",C14H30O3S,85.2116414,"Decane, 3,3,6-trimethyl-",C13H28,78.08855317
28,28.3193,"Undecane, 3,8-dimethyl-",C13H28,85.51181434,"Undecane, 3,8-dimethyl-",C13H28,85.51181434,"Sulfurous acid, 2-ethylhexyl hexyl ester",C14H30O3S,80.97928421
29,28.79458392,No Match,,,"1H-1,2,3-Triazole-4-carboxaldehyde",C3H3N3O,53.92424793,"1H-1,2,3-Triazole-4-carboxaldehyde",C3H3N3O,53.92424793
30,29.0726,"Decane, 2,3,5-trimethyl-",C13H28,75.62767664,"Decane, 2,3,5-trimethyl-",C13H28,75.62767664,"Decane, 2,3,4-trimethyl-",C13H28,72.00371736
31,29.0812,"Decane, 2,3,7-trimethyl-",C13H28,71.38194479,"Decane, 2,3,7-trimethyl-",C13H28,71.38194479,"Decane, 2,3,5-trimethyl-",C13H28,63.09673415
32,29.2101,"Heptane, 3,3,5-trimethyl-",C10H22,59.25116674,2-Hexadecanone,C16H32O,64.11764192,"Octane, 2,6,6-trimethyl-",C11H24,50.11485112
33,29.806,Heptadecane,C17H36,66.8014435,Heptadecane,C17H36,66.8014435,Heptadecane,C17H36,55.09883992
34,30.5751,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,65.96281927,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,67.38085504,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,50.59222442
35,30.6909,"Cyclopentanol, 1-methyl-",C6H12O,63.8712758,"Cyclopentanol, 1-methyl-",C6H12O,63.8712758,2-Pentadecanone,C15H30O,59.26853766
36,30.6984,"d-Ribo-tetrofuranose, 4-c-cyclopropyl-1,2-O-isopropylidene-, .alpha.-",C10H16O4,53.31991578,Allyldimethylsilane,C5H12Si,53.40185388,Allyldimethylsilane,C5H12Si,51.46904775
37,30.7081,"Cyclopentanol, 1-methyl-",C6H12O,59.26677686,"Cyclopentanol, 1-methyl-",C6H12O,59.26677686,2-Dodecanone,C12H24O,57.57464867
38,30.744,No Match,,,2-Chloroaniline-5-sulfonic acid,C6H6ClNO3S,64.71961338,"3(2H)-Pyridazinone, 6-chloro-2-(6-chloro-3-pyridazinyl)-",C8H4Cl2N4O,50.59308295
39,30.80133325,No Match,,,"2-Phenylpropan-1-ol, TMS",C12H20OSi,50.7300052,"2-Phenylpropan-1-ol, TMS",C12H20OSi,50.7300052
40,30.9653,No Match,,,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,54.47917511,"Benzoic acid, 4-methyl-2-trimethylsilyloxy-, TMS",C14H24O3Si2,50.13062445
41,30.9969,No Match,,,"Benzamide, 4-ethyl-N-(2-ethylphenyl)-",C17H19NO,66.71865599,o-(2-Amino-4-thiazolyl)phenol,C9H8N2OS,50.38802804
42,31.3366,"Hexane, 3-ethyl-3-methyl-",C9H20,55.34016108,"Hexane, 3-ethyl-3-methyl-",C9H20,55.34016108,"4,4-Dimethyl octane",C10H22,51.78603057
43,31.62279433,No Match,,,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,52.12539993,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,52.12539993
44,31.8117,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,52.26423633,"4-tert-Octylphenol, TMS derivative",C17H30OSi,53.62787253,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,50.36391585
45,31.8192,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,54.55836165,"4-tert-Octylphenol, TMS derivative",C17H30OSi,55.70326851,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.19861733
46,32.2492,"Octadecanoic acid, 2-oxo-, methyl ester",C19H36O3,52.99207835,"Octadecanoic acid, 2-oxo-, methyl ester",C19H36O3,52.99207835,"Fluoro(methyl)(2,4,6-tri-tert-butylphenyl)silanol",C19H33FOSi,52.95112275
47,32.2765,No Match,,,"Benzamide, N-(4-methoxyphenyl)-2,3,4-trifluoro-",C14H10F3NO2,52.12911409,"Benzamide, N-(4-methoxyphenyl)-2,3,4-trifluoro-",C14H10F3NO2,52.12911409
48,32.4693,No Match,,,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,50.63731907,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,50.63731907
49,32.4844,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,62.93852962,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,62.93852962,"1,2,4-Triazol-3-amine, 5-(1,3,5-trimethyl-4-pyrazolyl)amino-",C8H13N7,52.48699285
50,32.4989,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,60.10321398,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,60.10321398,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,50.46218588
51,32.7486,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,67.46637948,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,67.46637948,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,62.10679709
52,32.9039,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,67.44532765,"4-tert-Octylphenol, TMS derivative",C17H30OSi,67.73010105,1-Methyl-2-phenylbenzimidazole,C14H12N2,64.212473
53,32.9173,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,74.1065292,"4-tert-Octylphenol, TMS derivative",C17H30OSi,74.42143277,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,69.78466949
54,33.1301,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,50.39467656,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,50.39467656,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,50.39467656
55,33.30424403,No Match,,,Methyl 4-((4-acetylpiperazin-1-yl)sulfonyl)-1-methyl-1H-pyrrole-2-carboxylate,C13H19N3O5S,54.39938,Methyl 4-((4-acetylpiperazin-1-yl)sulfonyl)-1-methyl-1H-pyrrole-2-carboxylate,C13H19N3O5S,54.39938
56,33.377,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.80920307,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.80920307,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,52.54728757
57,33.5699,No Match,,,"Benzamide, N-(4-methoxyphenyl)-2,3,4-trifluoro-",C14H10F3NO2,53.24073339,"Benzamide, N-(4-methoxyphenyl)-2,3,4-trifluoro-",C14H10F3NO2,53.24073339
58,33.6094,No Match,,,"[3-(4-Methoxyphenyl)-4,5-dihydro-1,2-oxazol-5-yl]methanol",C11H13NO3,63.94368811,"[3-(4-Methoxyphenyl)-4,5-dihydro-1,2-oxazol-5-yl]methanol",C11H13NO3,56.1046459
59,33.8109,No Match,,,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,53.17762348,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,51.22183148
60,33.9526,5-Acetoxymethyl-2-furaldehyde,C8H8O4,50.59613862,Dimethyl trisulfide,C2H6S3,53.57175994,5-Acetoxymethyl-2-furaldehyde,C8H8O4,50.20318692
61,34.4097,"Benzaldehyde, 2-hydroxy-4-methoxy-6-methyl-",C9H10O3,61.15074368,"Benzaldehyde, 2-hydroxy-4-methoxy-6-methyl-",C9H10O3,61.15074368,5-Fluoro-3-methyl-1-benzothiophene,C9H7FS,58.56447454
62,34.5106,No Match,,,"Phosphorous acid, tris(2-ethylhexyl) ester",C24H51O3P,60.55964815,"Pyrazole, 3-nitro-",C3H3N3O2,57.44583001
63,34.66,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.97436961,"4-tert-Octylphenol, TMS derivative",C17H30OSi,55.44598113,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,51.64107467
64,34.8745,No Match,,,"Succinic acid, 3-methylbut-2-yl pentafluorophenyl ester",C15H15F5O4,64.7405411,"Succinic acid, di(pentafluorophenyl) ester",C16H4F10O4,51.8518233
65,34.8862,No Match,,,"Methanesulphonamide, N-(2-pentyl)-N-ethyl-",C8H19NO2S,58.53371173,"Methanesulphonamide, N-(2-pentyl)-N-ethyl-",C8H19NO2S,58.53371173
66,34.90232713,No Match,,,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,51.45647848,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,51.45647848
67,34.9324,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,50.33220702,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,63.16912627,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,50.33220702
68,35.0919,No Match,,,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,51.03911906,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,51.03911906
69,35.3113,No Match,,,Cyclobarbital,C12H16N2O3,51.8850808,Cyclobarbital,C12H16N2O3,51.70576568
70,35.3196,No Match,,,Cyclobarbital,C12H16N2O3,52.25203471,Cyclobarbital,C12H16N2O3,50.22128667
71,35.5379,No Match,,,"Propenone, 3-(2-benzoxazolylthio)-1-phenyl-",C16H11NO2S,50.10924613,"Propenone, 3-(2-benzoxazolylthio)-1-phenyl-",C16H11NO2S,50.10924613
72,35.606,"Isophthalic acid, ethyl 2-methyloct-5-yn-4-yl ester",C19H24O4,52.82663522,3-Amino-5-(trifluoromethyl)phenol,C7H6F3NO,52.91369861,m-Aminophenyl trifluoromethyl ether,C7H6F3NO,51.95260925
73,36.0115,No Match,,,1-(4-Nitrophenyl)piperazine,C10H13N3O2,59.15173842,1-(4-Nitrophenyl)piperazine,C10H13N3O2,51.93426297
74,36.49729462,No Match,,,"Thiophen-2-methylamine, N-(2-fluorophenyl)-",C11H10FNS,51.3281133,"Thiophen-2-methylamine, N-(2-fluorophenyl)-",C11H10FNS,51.3281133
75,36.666,No Match,,,"11H-Naphtho[1,2-b]thieno[3,4-d]pyran-11-one, 1-amino-3-methyl-",C16H11NO2S,52.15828991,"11H-Naphtho[1,2-b]thieno[3,4-d]pyran-11-one, 1-amino-3-methyl-",C16H11NO2S,52.15828991
76,36.72856548,No Match,,,"Trimethylsilyl 3-(2,3-dihydrobenzofuran-5-yl)propanoate",C14H20O3Si,52.10825802,"Trimethylsilyl 3-(2,3-dihydrobenzofuran-5-yl)propanoate",C14H20O3Si,52.10825802
77,37.0987,No Match,,,"Pyrrole, 2-methyl-5-phenyl-",C11H11N,70.53956441,"1-Aminocyclopentanecarboxylic acid, N-ethoxycarbonyl-, heptyl ester",C16H29NO4,65.90149678
78,37.18363555,No Match,,,2-Thienylamide,C5H5NOS,50.9038482,2-Thienylamide,C5H5NOS,50.9038482
79,37.33996642,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,51.43346932,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,51.43346932,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,51.43346932
80,37.5795,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,67.26763002,"4-tert-Octylphenol, TMS derivative",C17H30OSi,57.16472352
81,37.78859233,No Match,,,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,56.11078478,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,56.11078478
82,38.058494,No Match,,,"Tetraethylene glycol, bis(chlorodifluoroacetate)",C12H16Cl2F4O7,50.56419991,"Tetraethylene glycol, bis(chlorodifluoroacetate)",C12H16Cl2F4O7,50.56419991
83,38.2361,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,71.7814857,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,50.36032595
84,38.25982473,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,60.59433186,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,60.59433186
85,38.8393,No Match,,,Brallobarbital,C10H11BrN2O3,51.80661581,"8-Isopropyl-5-methyl-5,6,7,8-tetrahydro-2,4-quinazolinedione",C12H18N2O2,50.83852032
86,39.0399493,No Match,,,"Methanone, (2-amino-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)(2,4-dimethoxyphenyl)-",C15H17N3O3,50.352261,"Methanone, (2-amino-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)(2,4-dimethoxyphenyl)-",C15H17N3O3,50.352261
87,39.1078,No Match,,,"3-Methoxy-2,4,5-trifluorobenzoic acid, 4-biphenyl ester",C20H13F3O3,52.46624932,"3-Methoxy-2,4,5-trifluorobenzoic acid, 2-biphenyl ester",C20H13F3O3,51.94937085
88,39.5054,No Match,,,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,59.22339659,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,59.22339659
